"speaker","tokenWord","sound","tokenNorm","word","soundSurround","gender","duration","tokenSoundNorm","meanIntensity","meanPulses","maxPulse","StDevPulses","maxPoint","maxPulseNorm","skewness","centerGravity","skewnessNorm"
"M 1965","belˀora_1","lˀ","word","belˀora","elˀo","M",0.127299999999998,"lˀ | word",63.076863,0.00912666666666648,0.0212000000000003,0.00481121705224468,0.350353495679467,0.166535742340932,0.0114983177558455,0.49999999999999,"Right-skewed"
"M 1965","belˀora_2","lˀ","word","belˀora","elˀo","M",0.109999999999999,"lˀ | word",62.978203,0.00808571428571422,0.0124000000000066,0.00442855370432477,0.367272727272778,0.112727272727334,0.00471473697191492,0.499999999999991,"Right-skewed"
"M 1965","belˀora_3","lˀ","word","belˀora","elˀo","M",0.128100000000003,"lˀ | word",61.70658,0.0108615384615394,0.0277999999999992,0.00599451672524288,0.166276346604239,0.21701795472286,0.0351820380570324,0.50000000000001,"Right-skewed"
"M 1965","belˀora_cf","lˀ","cf","belˀora","elˀo","M",0.0945999999999998,"lˀ | cf",63.700788,0.0111999999999995,0.0168000000000035,0.00447114203656238,0.23044397463001,0.177589852008494,0.0202973871278048,0.499999999999997,"Right-skewed"
"M 1965","ila_1","l","word","ila","ila","M",0.106100000000001,"l | word",69.136109,0.00696249999999998,0.00890000000000057,0.0026229436389934,0.775212064090489,0.0838831291234727,-0.0015847031252887,0.500000000000004,"Left-skewed"
"M 1965","ila_2","l","word","ila","ila","M",0.116300000000003,"l | word",70.44977,0.00806875000000007,0.00900000000000034,0.00111756804416323,0.822871883061038,0.0773860705073099,-0.000858084019520156,0.500000000000002,"Left-skewed"
"M 1965","ila_3","l","word","ila","ila","M",0.1098,"l | word",69.489339,0.00726249999999995,0.00929999999999609,0.00254973854868844,0.751821493624752,0.084699453551877,-0.00125677142921217,0.500000000000004,"Left-skewed"
"M 1965","ila_cf","l","cf","ila","ila","M",0.0881000000000043,"l | cf",71.87688,0.00743846153846251,0.00919999999999987,0.00236943680422604,0.0828603859251703,0.104426787741197,0.0004573361017058,0.500000000000011,"Right-skewed"
"M 1965","lˀala_1","l","word","lˀala","ala","M",0.105999999999998,"l | word",68.843862,0.00711874999999984,0.00900000000000034,0.00224802691265045,0.855660377358489,0.0849056603773632,-0.00237021046393847,0.500000000000005,"Left-skewed"
"M 1965","lˀala_2","l","word","lˀala","ala","M",0.1098,"l | word",69.444705,0.00784666666666662,0.00950000000000273,0.00257789134944165,0.763661202185809,0.0865209471767098,-0.00116275187314396,0.500000000000006,"Left-skewed"
"M 1965","lˀala_3","l","word","lˀala","ala","M",0.1219,"l | word",67.781339,0.00758823529411773,0.00959999999999894,0.00262532911102111,0.835110746513541,0.0787530762920339,-0.00100053976255131,0.499999999999998,"Left-skewed"
"M 1965","lˀala_cf","l","cf","lˀala","ala","M",0.1022,"l | cf",68.359648,0.0072733333333332,0.00879999999999725,0.00247918957572504,0.512720156555761,0.0861056751467443,-0.000352270227220438,0.5,"Left-skewed"
"M 1965","q'ali_1","l","word","q'ali","ali","M",0.106,"l | word",68.823041,0.00683125000000001,0.00960000000000005,0.00316074226514383,0.933018867924529,0.0905660377358495,-0.00240053689185663,0.5,"Left-skewed"
"M 1965","q'ali_2","l","word","q'ali","ali","M",0.1155,"l | word",68.790231,0.00770000000000001,0.00979999999999981,0.00244731145000651,0.936796536796538,0.0848484848484832,-0.00170067135329341,0.5,"Left-skewed"
"M 1965","q'ali_3","l","word","q'ali","ali","M",0.1112,"l | word",67.902384,0.00718750000000004,0.00950000000000006,0.00321659758129597,0.863758992805754,0.0854316546762594,-0.00207112207843292,0.5,"Left-skewed"
"M 1965","q'ali_cf","l","cf","q'ali","ali","M",0.0773000000000001,"l | cf",69.636509,0.00818181818181817,0.00959999999999983,0.00149987878298104,0.137128072445021,0.124191461836996,-5.80261823961058e-05,0.5,"Left-skewed"
"M 1965","relˀa_1","lˀ","word","relˀa","elˀa","M",0.151800000000001,"lˀ | word",57.446307,0.0135416666666668,0.0663000000000054,0.0169451231028207,0.338274044795823,0.436758893280663,0.158316051557895,0.500000000000015,"Right-skewed"
"M 1965","relˀa_2","lˀ","word","relˀa","elˀa","M",0.1646,"lˀ | word",59.942498,0.0117733333333334,0.0409000000000006,0.00929988223171749,0.451093560145847,0.248481166464159,0.0168092129498574,0.500000000000013,"Right-skewed"
"M 1965","relˀa_3","lˀ","word","relˀa","elˀa","M",0.178399999999996,"lˀ | word",50.162943,0.020766666666666,0.123199999999997,0.038701227370717,0.350336322869962,0.690582959641253,0.927309889105822,0.499999999999997,"Right-skewed"
"M 1965","relˀa_cf","lˀ","cf","relˀa","elˀa","M",0.125599999999999,"lˀ | cf",65.26215,0.00910666666666676,0.0153999999999996,0.00343084051897824,0.285031847133719,0.122611464968151,0.00573053189095766,0.499999999999996,"Right-skewed"
"M 1965","rolˀal_1","lˀ","word","rolˀal","olˀa","M",0.1584,"lˀ | word",62.783154,0.0095647058823528,0.0513999999999939,0.0113133185436706,0.474116161616155,0.32449494949491,0.0114603696686622,0.499999999999996,"Right-skewed"
"M 1965","rolˀal_2","lˀ","word","rolˀal","olˀa","M",0.161000000000001,"lˀ | word",63.960687,0.0100176470588238,0.0272999999999968,0.00615286877136517,0.586645962732926,0.169565217391283,-0.00371480024639065,0.499999999999999,"Left-skewed"
"M 1965","rolˀal_3","lˀ","word","rolˀal","olˀa","M",0.150299999999994,"lˀ | word",63.082605,0.00964374999999906,0.0353999999999957,0.00836524307277869,0.435129740518957,0.235528942115748,0.00587583217461268,0.500000000000002,"Right-skewed"
"M 1965","rolˀal_cf","lˀ","cf","rolˀal","olˀa","M",0.110999999999997,"lˀ | cf",64.50085,0.0101666666666661,0.0238000000000014,0.00579409312589264,0.443243243243246,0.214414414414432,0.0156508820345201,0.500000000000008,"Right-skewed"
"F 1966","belˀora_1","lˀ","word","belˀora","elˀo","F",0.111199999999997,"lˀ | word",63.408498,0.00418571428571392,0.0106999999999999,0.00180507808094507,0.756744604316579,0.0962230215827361,-0.000919329332124474,0.499999999999991,"Left-skewed"
"F 1966","belˀora_2","lˀ","word","belˀora","elˀo","F",0.110500000000002,"lˀ | word",64.296093,0.00694736842105252,0.0213999999999999,0.0056833449091826,0.903167420814482,0.193665158371036,-0.0314385334007181,0.500000000000003,"Left-skewed"
"F 1966","belˀora_3","lˀ","word","belˀora","elˀo","F",0.111599999999996,"lˀ | word",66.123637,0.00524999999999988,0.0137,0.00301563386687574,0.576612903225806,0.12275985663083,-0.00460106026960973,0.500000000000001,"Left-skewed"
"F 1966","belˀora_cf","lˀ","cf","belˀora","elˀo","F",0.103000000000002,"lˀ | cf",62.978064,0.00516190476190491,0.0100000000000051,0.00200735552169488,0.29708737864077,0.0970873786408249,-0.000702167541200685,0.499999999999999,"Left-skewed"
"F 1966","ila_1","l","word","ila","ila","F",0.118200000000002,"l | word",69.647236,0.00387419354838724,0.0046999999999997,0.00116732393160134,0.706852791878184,0.0397631133671712,-0.000268076015427017,0.500000000000002,"Left-skewed"
"F 1966","ila_2","l","word","ila","ila","F",0.107200000000002,"l | word",70.313244,0.0040178571428573,0.00459999999999994,0.000816520881059433,0.0326492537313659,0.0429104477611925,-2.34535106104908e-05,0.5,"Left-skewed"
"F 1966","ila_3","l","word","ila","ila","F",0.106200000000001,"l | word",70.764653,0.00430000000000009,0.00529999999999831,0.000993981891182891,0.883709981167596,0.0499058380414148,-0.000678440718798521,0.500000000000003,"Left-skewed"
"F 1966","ila_cf","l","cf","ila","ila","F",0.0822999999999965,"l | cf",71.285243,0.00407142857142805,0.00510000000000588,0.00133421994331791,0.0990279465370704,0.0619684082625285,0.000857380858912468,0.499999999999999,"Right-skewed"
